date,credit_gdp_gap,abs_gdp,market_debt_share,sloos_ci,cape,buffett,courbe_10a3m,m2_yoy,taux_reel_10a,baa_aaa_spread,vix,nfci_leverage,margin_loans_z1,current_account_gdp,top1_wealth_share,net_equity_issuance_gdp,corp_debt_to_profits
2001-02-01,1.127381995494957,3.2725953590946975,1.7943406652736194,-2.4842279163834533,3.1932117344641475,2.0662590100948472,1.4352309737197597,0.02734068218208311,,0.5871088752053412,-0.7803159951323562,-1.8344546130497936,-1.9688972166675374,2.650212956910868,0.25311066182341463,-0.5850853185881874,2.247848113388959
2001-03-01,1.1249463500036987,3.241935088866032,1.7886188756554238,-2.418555653142658,2.6287329043706023,2.0574830327519864,1.1974277938083522,0.19646006499575042,,0.46535120547245196,-1.656647027347567,-1.8435608122483997,-1.9611549461119733,2.6339871353507283,0.25216025190253205,-0.5844504140226163,2.237363828411477
2001-04-01,1.4901771851469479,3.2890951055476685,1.9932189151656934,-1.9809414297758763,2.5976527002159893,2.315956628322315,0.4520375338863079,0.22241999404754978,,0.4515738869335994,-1.5723394784942064,-1.8142743144317248,-1.6305672916123737,2.284677432294186,0.3027501249157669,0.11131701852466044,2.381783645663547
2001-05-01,1.4856326981075312,3.258098485200931,1.985756433580765,-1.9451039138717234,2.888897030782196,2.3041300126256585,-0.011667510721720889,0.2976468898472375,,0.5727572609102896,-0.6616503357397246,-1.7963973701680933,-1.6257661227434637,2.2738462742391463,0.30159985517546767,0.11122624236147381,2.369582385485603
2001-06-01,1.481129558338704,3.2279621486205765,1.9783771731336743,-1.9111465405072152,2.7222127745406217,2.2924827973199293,-0.03953477061461128,0.45642154064105983,,0.5588745038913594,-0.3094642134294658,-1.8166495426544593,-1.6210071343633996,2.2631677561100494,0.30046260628866783,0.11113568791860352,2.3575667844114823
2001-07-01,1.7963994770607887,3.3688032944677,1.9698180694620882,-1.4278192703150951,2.572870510769074,1.5178037280014882,0.029548054947874797,0.5278341607725549,,0.49098265196069263,-0.5486607623353086,-1.799020723051566,-0.7005525638061134,2.4723053406902893,-0.013018772980629395,0.6364788555044422,3.0589283414401343
2001-08-01,1.7892579531525352,3.335808242610089,1.962612608318629,-1.4120921906045771,2.4477363318387453,1.5137863037142274,0.12874899943314844,0.5481526012081926,,0.5041858620938812,-0.4665583803225111,-1.6895367287309886,-0.6997150086423438,2.458976465660294,-0.01297441250313017,0.6357616536185191,3.0348158786980943
2001-09-01,1.782200968390588,3.3037642186577223,1.9554856698354612,-1.3968746805683931,1.8587873439563602,1.509800626508375,-0.33157708892570864,1.0287893233327672,,0.4633210010490345,-2.7146404598933116,-1.5752840051744852,-0.6988804517764272,2.4458609227691595,-0.012930502394004659,0.6350468718282147,3.0112648811770684
2001-10-01,1.8376726719016538,3.4942021870015423,2.0553109988933107,-1.8292996711400862,1.997934258489524,1.9764938061689041,-0.6307543261957501,0.8344264820839854,,0.4359949532626761,-2.2597004245398704,-1.520288163732223,-0.9844539585867204,2.016235345642647,0.14496879275197597,-0.33802056013377324,6.389950099132905
2001-11-01,1.8301516414158694,3.457803611859777,2.047301467132716,-1.801247807985831,2.2168976022169034,1.968773747367358,-0.9704721138792783,1.0389880136797818,,0.48984170769635427,-1.2137806219793958,-1.4366121552280637,-0.9829068245764747,2.0085124432868664,0.14447454171585988,-0.3377200316614337,6.1943431205156045
2001-12-01,1.8227222453809242,3.422519481138187,2.0393848792138884,-1.774450156083352,2.289318544711328,1.9611434805947907,-1.52891136816718,1.0594544692716694,,-0.10600506781331595,-0.7160286323282716,-1.286188890139523,-0.981366965840838,2.0008776389635887,0.14398531231458753,-0.33742030350591634,6.01566648987011
2002-01-01,1.778117262687524,3.4540846178383355,2.1181114285156744,-1.5245562444407523,2.249837560827833,1.9252724174219884,-1.5035312334999171,0.8268870526570812,,-0.16012243828041112,-0.46468840720401766,-1.1260362868213563,-0.44940628488862105,2.3118102269700946,0.09035626260771941,-0.03302382820942393,3.388505758976086
2002-02-01,1.771234839314514,3.4190177942583646,2.1094839690397027,-1.50697027279586,2.0603775007828626,1.9180915174226072,-1.317580001689269,0.7409226641058902,,-0.24133387049106841,-0.5682820921011474,-1.013191824274501,-0.44897728303526596,2.3007834280791535,0.09005808783517702,-0.03299757989450133,3.356681296394285
2002-03-01,1.7644317558284823,3.3849979143933804,2.1009611124580556,-1.489980304168147,2.243557405635357,1.9109904009563086,-1.5822837856466776,0.4122150912133668,,-0.13276251372825032,0.0961131435815488,-1.03460082324353,-0.44854950777345326,2.2899129661156175,0.08976284567380859,-0.032971394068991855,3.325737119212715
2002-04-01,1.8594525620511717,3.4454678831892362,2.157309008176677,-0.6195244888914635,2.039932049874191,1.2947836972669107,-1.5771241888849497,-0.02665189343744036,,-0.09200718373127587,-0.06061652857106877,-1.130518795611667,-1.1160515283418222,2.5810005082444896,-0.017894550012915154,-0.47413589869436235,2.117820986297063
2002-05-01,1.851789124862071,3.410810252663166,2.1482951681773104,-0.6165983092867097,1.900578811516157,1.2920453188440488,-1.511100932265448,0.1514479219317829,,-0.18694527458201102,-0.0925171192106759,-1.1728056019332653,-1.114070598982126,2.5662214209546477,-0.017837089767812998,-0.47367686706176376,2.1090534311967
2002-06-01,1.8442197044045618,3.377178019788182,2.139393411235031,-0.6137132791442536,1.6284524177012214,1.2893242502072215,-1.3151271065886174,0.01878043468617244,,-0.15969767963367662,-0.980630019312359,-1.185140090303554,-1.1121001858927435,2.551693397035254,-0.017780179484756204,-0.47321916649661216,2.100393904787871
2002-07-01,1.8835588514748813,3.408911269250366,2.070156020256202,-0.4585157335816883,1.1739171756956537,0.6308318858161134,-1.0812624934359496,0.08509735183833356,,-0.22752620125007003,-2.437567812459836,-1.1905767032885988,-2.2740094432361664,2.544984283356582,-0.34287810570540705,0.6195875705152906,1.488398177001864
2002-08-01,1.8756834724265576,3.3754362313037807,2.062102695355782,-0.45666068444715413,1.1924029137439165,0.6301380243082554,-0.7827070105177921,0.12216881490236615,,-0.009985305636661172,-2.334115793317816,-1.127010776991126,-2.2630107833528244,2.5308233001429232,-0.3416703527119579,0.6189129353132746,1.4847946750838725
2002-09-01,1.8679060991525471,3.342928520528984,2.0541426602605672,-0.45482799785963585,1.0019836542956257,0.6294464483146684,-0.4230391223134048,-0.45898431086354824,,-0.06436426778857467,-2.8933654713951715,-0.983483863600861,-2.2521702308758926,2.516896156721321,-0.3404752826075869,0.6182404999658192,1.4812172311342477
2002-10-01,1.9929277495298312,3.475049435361776,1.997895913136527,-0.39321772277693473,0.9379951710907861,0.8204050820930584,-0.5296470030784409,-0.1128466907754391,,-0.2819654472589719,-2.443923163509723,-0.8644653064988029,-1.5638208981533317,2.70929879062558,-0.284665305821163,-0.15467229766639187,0.9569554264042578
2002-11-01,1.983872887438666,3.4398764181584935,1.9905861006267636,-0.39173018528174885,1.152939818501533,0.8193301438762912,-0.9433631262375256,-0.08655430476042679,,-0.14573391056682308,-1.2996666295227102,-0.7289673709051481,-1.5596058615125334,2.6925728748996294,-0.28371357862662044,-0.15454832190829187,0.9555800685119792
2002-12-01,1.9749403842891966,3.405750399875672,1.9833559647659489,-0.3902594194762406,1.1137990300989682,0.818259422051581,-0.9646696728817024,-0.29834128265142534,,-0.050352120779720774,-1.2940822815229327,-0.5634987994519556,-1.55542473962591,2.676153019976559,-0.28277133889248174,-0.15442464380030588,0.9542106266560045
2003-01-01,1.8836617063324832,3.491974469700913,2.0293604618014394,-0.47495826431957927,1.0815123870041299,0.6979827075683813,-0.9950951006531977,-0.23210975364981618,,0.03140717704344084,-1.1598760260780154,-0.43883619276349983,-1.1865804224500527,2.9066623943195724,-0.4470979002110889,0.24805941364363424,0.907279811356504
2003-02-01,1.8758711788061064,3.456481030880863,2.02178131677684,-0.4730872567744979,0.8199575605068319,0.6971735972355723,-0.8638836129256945,-0.20262274003649344,,0.1267947415974786,-1.8956277172427127,-0.42028395569923344,-1.1843538869219175,2.8864470961382414,-0.4454680225819602,0.2478542317622401,0.9060444118234913
2003-03-01,1.8681765594783846,3.4220484957522452,2.0142864866020114,-0.47123821552021544,0.834298819045941,0.6963672954695728,-0.8060540370751983,-0.15706658848866,,0.19490748957622575,-1.6262728331441856,-0.5201753388161234,-1.1821398446408506,2.866647872996999,-0.4438558603863571,0.2476495582438257,0.9048140476163516
2003-04-01,2.2079085175395146,3.451201753116651,2.126005744962606,0.09993356703392928,1.006987838903658,1.12329197163121,-0.9380559331009789,0.06318316621688333,,0.12659865393987357,-0.579751469060405,-0.6556110332851587,1.5644527572079088,2.6927695553865028,-0.10911180597375059,-0.045422840395387395,0.9621904830561379
2003-05-01,2.1961962833362194,3.4170224271362506,2.11748335259589,0.09961567202099506,1.1863589186333436,1.1213211987374827,-0.6424967311702569,0.25087571251912943,,0.058291259307764486,0.011271396299704882,-0.737055397906539,1.560272843906046,2.67646691804204,-0.10878270636620986,-0.04538754258403089,0.9608127562601981
2003-06-01,2.184668544552036,3.3838390340989455,2.109062664097168,0.09930079165775187,1.3774111234126605,1.1193607677769097,-0.5661142796068324,0.309215854926513,,-0.023671676843491786,-0.008116237253681975,-0.7503881379940758,1.556126270451935,2.660456900469548,-0.1084565669040632,-0.045352326934214295,0.9594409336369955
2003-07-01,2.1167511880178704,3.3470091594387803,2.1425752014101604,0.3403412125790336,1.381483774051498,1.1732730464667764,-1.1557165169785546,0.31328091084887255,,0.09930155594374732,0.1816733988094257,-0.7099693603498763,1.5284341920916358,2.583121650710143,-0.052065602563575224,-0.23520176575466692,0.7447492681640625
2003-08-01,2.1063273755724636,3.315799001136146,2.133914682446179,0.33916648022103796,1.3453257729967973,1.171120281448693,-1.5269734061242723,0.3844537264854898,,0.09925224108679329,0.16321100404187103,-0.5678395306814301,1.5245003727434663,2.5686342697962443,-0.05191273503284626,-0.23501015141575549,0.7438921951881243
2003-09-01,2.0960561104770643,3.285446086112144,2.1253583712338253,0.33800383758182206,1.4369842883032953,1.1689793289404335,-1.3774202457104743,0.07402131623031946,,0.18125542052365395,0.12168276591335964,-0.43493756721983373,1.5205967849852335,2.5543879958641993,-0.05176120609263925,-0.23481900467520828,0.7430380757644844
2003-10-01,1.8974217681986536,3.2932265389083706,2.0745712925461124,0.4871429282481178,1.5033014329649144,1.4900550252942113,-1.39614504972789,-0.25937205201546426,,0.23588933158731412,0.3617777519127442,-0.40738499371218007,0.4332402766160916,2.4090505202669417,0.231222409759138,-0.18710469552648834,0.570016843635167
2003-11-01,1.8896128624136554,3.2635408623700557,2.06664794337189,0.4853114431224997,1.5423962981631405,1.4863698444713147,-1.387581232937096,-0.537831455323215,,0.26314210500630725,0.45991839556474967,-0.35456386384738475,0.4328448133882851,2.3971112768803247,0.2305212394849394,-0.18695589307274843,0.5694603062787027
2003-12-01,1.8818996219503867,3.2346438778194146,2.0588147168574658,0.4835004863546188,1.6468085380439454,1.4827118833887913,-1.384708182193765,-0.6749116912668376,,0.304084291723458,0.550155884908034,-0.2823245238682793,0.4324504314207989,2.3853478471856673,0.22982641167108867,-0.18680744510122888,0.5689053964652545
2004-01-01,1.7600709603122235,3.3074271533793342,2.083168339487444,1.2738502282222746,1.8024274384718342,1.5620202233628722,-1.2857503220256412,-0.8216584797853558,,0.41350937836862084,0.6641521646386234,-0.33406348831825566,0.2290640316972102,2.5353406601240125,0.5709175894924997,-0.342399420853683,0.3031367998470994
2004-02-01,1.7536491173727733,3.2775172509732546,2.0751932721010817,1.263890987767146,1.7986577595245055,1.5579132793465795,-1.1814658653159058,-0.8095335788346878,,0.591392274136878,0.6777811112061446,-0.48544128675802606,0.22887963062823471,2.52169076037757,0.5687731927267232,-0.34210679255769216,0.30289401305558555
2004-03-01,1.7472970885596895,3.2484045154643466,2.06730912904675,1.2541621709536241,1.678497122033893,1.553838573983637,-0.9398531307158806,-0.724311315352672,,0.5772981711213121,0.4034647905259445,-0.5159746229789203,0.2286956742247808,2.5082590291742184,0.5666528124211181,-0.34181491339921644,0.3026518087725263
2004-04-01,1.7402141099668196,3.347333228760906,2.00251883116711,1.4583857640487718,1.6784946794704567,1.5824633752962367,-1.3941353384654824,-0.711719352008022,,0.6454624129344285,0.7224473921898228,-0.36263019961099413,-1.2806699664174666,2.8342513330668915,0.5645560031715959,0.3135106174106416,0.08307899897867563
2004-05-01,1.7340050984154736,3.316538171820332,1.9953541473651606,1.4450505552027306,1.5229499463115443,1.5782445179699827,-1.6385813874691446,-0.6331297247480572,,0.6724379679802859,0.39562320901141784,-0.1886129155686715,-1.2780957902623067,2.815806006622318,0.5624823310612475,0.3132484330008447,0.08301791601295358
2004-06-01,1.7278621055835595,3.2865778286405587,1.98826584270695,1.4320751888687786,1.5978502131854615,1.5740592380712626,-1.4255214164724948,-0.833639108654155,,0.5896717768022658,0.776201186352421,-0.1303616997024084,-1.275537081793519,2.7977162494868315,0.5604313732820433,0.31298690538314805,0.08295696758266026
2004-07-01,1.696736218544673,3.391242358932565,1.8429713989346515,1.2984878765583585,1.4875836971867333,1.4150022922181515,-1.1493998799103238,-1.0277961864973815,,0.5481221357997816,0.7468661667301996,-0.1547156209334833,-0.9452823241988588,2.852976525939264,0.6734681972441035,0.8866072886420383,0.025275858284738335
2004-08-01,1.6909367692092403,3.3594412195264547,1.8372064123472958,1.288451478483004,1.405889099981132,1.4117835842941255,-0.8251831736366136,-1.2071795067595976,,0.534049329882453,0.5521708225541738,-0.1952478004730099,-0.9439252276259149,2.8342733674395317,0.6707857668071567,0.8854066509064603,0.025257470838970168
2004-09-01,1.6851964103016714,3.328518390731879,1.83149520761637,1.2786446697631781,1.4803213307749183,1.408586751502201,-0.527329363801784,-0.8644198548480247,,0.5337159880583145,0.9719975656482661,-0.17566844397444606,-0.9425739622060971,2.8159333535767566,0.6681351849937915,0.8842108801026474,0.02523912346382456
2004-10-01,1.8695996392716372,3.42941951254508,1.621276707949564,1.3163872092355848,1.4393289262982512,1.6977013715658011,-0.4003580302300376,-0.657879748175452,,0.6295278568444206,0.8222383608190579,-0.08945869735503838,0.8663972219587888,3.1171374230492175,0.7809808026576202,0.8859380320295641,0.02912596190476666
2004-11-01,1.8622377085080386,3.396746920243024,1.6171060733718117,1.3062121470350447,1.5994614996007508,1.6927341274230474,-0.20752916930282997,-0.5443424833261858,,0.7115223216440831,1.0443843923268548,-0.026412958166397285,0.8652524265563796,3.0933180859276805,0.7775909190867086,0.8847445266457699,0.029104861219933033
2004-12-01,1.8549621004862176,3.3649908422418946,1.612967472240358,1.296269843409008,1.7016794625964717,1.6878102467516363,-0.13737956219283726,-0.43483892435099847,,0.7110032979322265,1.2186483264387349,-0.03839200865250738,0.8641121593734984,3.070036661128946,0.7742448710335474,0.8835558342310178,0.02908380632870116
2005-01-01,1.6584174965705667,3.4999764825465247,1.4923040061386847,1.3933691498928389,1.6140696708186648,1.5892765814335297,0.0035911471042895256,-0.44785343425788904,,0.7379691736206682,1.0527330457481843,-0.06100969388245042,0.5691552829207883,2.802690829355094,0.7130295732506972,1.1643940692202492,-0.2937436971686157
2005-02-01,1.6529935024189393,3.4655269482557203,1.4889033338797233,1.3819770027223082,1.6362454017455963,1.5850711042690444,0.24023161252243375,-0.6305999693994666,,0.7923930853171401,1.3247455090472233,-0.0421792062209062,0.568589151790832,2.7850358213253124,0.7101760805208764,1.1623335001948651,-0.29351369230243407
2005-03-01,1.6476224053663058,3.432075167599151,1.4855258138842955,1.3708602414328068,1.5721536611383349,1.58089884992936,0.1358813726659802,-0.7834205400175349,,0.7367852991181766,1.0873788873507035,0.0012262689459766605,0.5680247072983623,2.7677103697037406,0.7073566275420312,1.1602838373683573,-0.29328422695604167
2005-04-01,1.7610245508751692,3.599732321344413,1.299664271777747,1.3811966663249609,1.4280255011558531,1.6091098100144574,0.31281044000519226,-0.9394392009190095,,0.6537291542595741,0.866322056614073,0.0579558660913976,0.18485585994944398,2.8623181510369027,0.8789081658698502,1.2765087727404836,-0.3917161771519588
2005-05-01,1.7547612875498853,3.5626012983733957,1.2972056642246557,1.3702157718938126,1.4634801562044324,1.6047949173217695,0.5473245181326187,-1.268971294989009,,0.46066031997486495,0.9415256038520218,0.11078012567016422,0.1847129190139202,2.8436857397092554,0.8748398258555871,1.2739991397145036,-0.39139187258893204
